กำลังอ่านข้อมูลจาก MSSQL...
พบข้อมูลทั้งหมด: 47536 รายการ
กำลังนำเข้าข้อมูล...

[12841/47536] DB1:I:12840 U:0 | DB2:I:12840 U:0 
[12842/47536] DB1:I:12841 U:0 | DB2:I:12841 U:0 
[12843/47536] DB1:I:12842 U:0 | DB2:I:12842 U:0 
[12844/47536] DB1:I:12843 U:0 | DB2:I:12843 U:0 
[12845/47536] DB1:I:12844 U:0 | DB2:I:12844 U:0 
[12846/47536] DB1:I:12845 U:0 | DB2:I:12845 U:0 
[12847/47536] DB1:I:12846 U:0 | DB2:I:12846 U:0 
[12848/47536] DB1:I:12847 U:0 | DB2:I:12847 U:0 
[12849/47536] DB1:I:12848 U:0 | DB2:I:12848 U:0 
[12850/47536] DB1:I:12849 U:0 | DB2:I:12849 U:0 
[12851/47536] DB1:I:12850 U:0 | DB2:I:12850 U:0 
[12852/47536] DB1:I:12851 U:0 | DB2:I:12851 U:0 
[12853/47536] DB1:I:12852 U:0 | DB2:I:12852 U:0 
[12854/47536] DB1:I:12853 U:0 | DB2:I:12853 U:0 
[12855/47536] DB1:I:12854 U:0 | DB2:I:12854 U:0 
[12856/47536] DB1:I:12855 U:0 | DB2:I:12855 U:0 
[12857/47536] DB1:I:12856 U:0 | DB2:I:12856 U:0 
[12858/47536] DB1:I:12857 U:0 | DB2:I:12857 U:0 
[12859/47536] DB1:I:12858 U:0 | DB2:I:12858 U:0 
[12860/47536] DB1:I:12859 U:0 | DB2:I:12859 U:0 
[12861/47536] DB1:I:12860 U:0 | DB2:I:12860 U:0 
[12862/47536] DB1:I:12861 U:0 | DB2:I:12861 U:0 
[12863/47536] DB1:I:12862 U:0 | DB2:I:12862 U:0 
[12864/47536] DB1:I:12863 U:0 | DB2:I:12863 U:0 
[12865/47536] DB1:I:12864 U:0 | DB2:I:12864 U:0 
[12866/47536] DB1:I:12865 U:0 | DB2:I:12865 U:0 
[12867/47536] DB1:I:12866 U:0 | DB2:I:12866 U:0 
[12868/47536] DB1:I:12867 U:0 | DB2:I:12867 U:0 
[12869/47536] DB1:I:12868 U:0 | DB2:I:12868 U:0 
[12870/47536] DB1:I:12869 U:0 | DB2:I:12869 U:0 
[12871/47536] DB1:I:12870 U:0 | DB2:I:12870 U:0 
[12872/47536] DB1:I:12871 U:0 | DB2:I:12871 U:0 
[12873/47536] DB1:I:12872 U:0 | DB2:I:12872 U:0 
[12874/47536] DB1:I:12873 U:0 | DB2:I:12873 U:0 
[12875/47536] DB1:I:12874 U:0 | DB2:I:12874 U:0 
[12876/47536] DB1:I:12875 U:0 | DB2:I:12875 U:0 
[12877/47536] DB1:I:12876 U:0 | DB2:I:12876 U:0 
[12878/47536] DB1:I:12877 U:0 | DB2:I:12877 U:0 
[12879/47536] DB1:I:12878 U:0 | DB2:I:12878 U:0 
[12880/47536] DB1:I:12879 U:0 | DB2:I:12879 U:0 
[12881/47536] DB1:I:12880 U:0 | DB2:I:12880 U:0 
[12882/47536] DB1:I:12881 U:0 | DB2:I:12881 U:0 
[12883/47536] DB1:I:12882 U:0 | DB2:I:12882 U:0 
[12884/47536] DB1:I:12883 U:0 | DB2:I:12883 U:0 
[12885/47536] DB1:I:12884 U:0 | DB2:I:12884 U:0 
[12886/47536] DB1:I:12885 U:0 | DB2:I:12885 U:0 
[12887/47536] DB1:I:12886 U:0 | DB2:I:12886 U:0 
[12888/47536] DB1:I:12887 U:0 | DB2:I:12887 U:0 
[12889/47536] DB1:I:12888 U:0 | DB2:I:12888 U:0 
[12890/47536] DB1:I:12889 U:0 | DB2:I:12889 U:0 
[12891/47536] DB1:I:12890 U:0 | DB2:I:12890 U:0 
[12892/47536] DB1:I:12891 U:0 | DB2:I:12891 U:0 
[12893/47536] DB1:I:12892 U:0 | DB2:I:12892 U:0 
[12894/47536] DB1:I:12893 U:0 | DB2:I:12893 U:0 
[12895/47536] DB1:I:12894 U:0 | DB2:I:12894 U:0 
[12896/47536] DB1:I:12895 U:0 | DB2:I:12895 U:0 
[12897/47536] DB1:I:12896 U:0 | DB2:I:12896 U:0 
[12898/47536] DB1:I:12897 U:0 | DB2:I:12897 U:0 
[12899/47536] DB1:I:12898 U:0 | DB2:I:12898 U:0 
[12900/47536] DB1:I:12899 U:0 | DB2:I:12899 U:0 
[12901/47536] DB1:I:12900 U:0 | DB2:I:12900 U:0 
[12902/47536] DB1:I:12901 U:0 | DB2:I:12901 U:0 
[12903/47536] DB1:I:12902 U:0 | DB2:I:12902 U:0 
[12904/47536] DB1:I:12903 U:0 | DB2:I:12903 U:0 
[12905/47536] DB1:I:12904 U:0 | DB2:I:12904 U:0 
[12906/47536] DB1:I:12905 U:0 | DB2:I:12905 U:0 
[12907/47536] DB1:I:12906 U:0 | DB2:I:12906 U:0 
[12908/47536] DB1:I:12907 U:0 | DB2:I:12907 U:0 
[12909/47536] DB1:I:12908 U:0 | DB2:I:12908 U:0 
[12910/47536] DB1:I:12909 U:0 | DB2:I:12909 U:0 
[12911/47536] DB1:I:12910 U:0 | DB2:I:12910 U:0 
[12912/47536] DB1:I:12911 U:0 | DB2:I:12911 U:0 
[12913/47536] DB1:I:12912 U:0 | DB2:I:12912 U:0 
[12914/47536] DB1:I:12913 U:0 | DB2:I:12913 U:0 
[12915/47536] DB1:I:12914 U:0 | DB2:I:12914 U:0 
[12916/47536] DB1:I:12915 U:0 | DB2:I:12915 U:0 
[12917/47536] DB1:I:12916 U:0 | DB2:I:12916 U:0 
[12918/47536] DB1:I:12917 U:0 | DB2:I:12917 U:0 
[12919/47536] DB1:I:12918 U:0 | DB2:I:12918 U:0 
[12920/47536] DB1:I:12919 U:0 | DB2:I:12919 U:0 
[12921/47536] DB1:I:12920 U:0 | DB2:I:12920 U:0 
[12922/47536] DB1:I:12921 U:0 | DB2:I:12921 U:0 
[12923/47536] DB1:I:12922 U:0 | DB2:I:12922 U:0 
[12924/47536] DB1:I:12923 U:0 | DB2:I:12923 U:0 
[12925/47536] DB1:I:12924 U:0 | DB2:I:12924 U:0 
[12926/47536] DB1:I:12925 U:0 | DB2:I:12925 U:0 
[12927/47536] DB1:I:12926 U:0 | DB2:I:12926 U:0 
[12928/47536] DB1:I:12927 U:0 | DB2:I:12927 U:0 
[12929/47536] DB1:I:12928 U:0 | DB2:I:12928 U:0 
[12930/47536] DB1:I:12929 U:0 | DB2:I:12929 U:0 
[12931/47536] DB1:I:12930 U:0 | DB2:I:12930 U:0 
[12932/47536] DB1:I:12931 U:0 | DB2:I:12931 U:0 
[12933/47536] DB1:I:12932 U:0 | DB2:I:12932 U:0 
[12934/47536] DB1:I:12933 U:0 | DB2:I:12933 U:0 
[12935/47536] DB1:I:12934 U:0 | DB2:I:12934 U:0 
[12936/47536] DB1:I:12935 U:0 | DB2:I:12935 U:0 
[12937/47536] DB1:I:12936 U:0 | DB2:I:12936 U:0 
[12938/47536] DB1:I:12937 U:0 | DB2:I:12937 U:0 
[12939/47536] DB1:I:12938 U:0 | DB2:I:12938 U:0 
[12940/47536] DB1:I:12939 U:0 | DB2:I:12939 U:0 
[12941/47536] DB1:I:12940 U:0 | DB2:I:12940 U:0 
[12942/47536] DB1:I:12941 U:0 | DB2:I:12941 U:0 
[12943/47536] DB1:I:12942 U:0 | DB2:I:12942 U:0 
[12944/47536] DB1:I:12943 U:0 | DB2:I:12943 U:0 
[12945/47536] DB1:I:12944 U:0 | DB2:I:12944 U:0 
[12946/47536] DB1:I:12945 U:0 | DB2:I:12945 U:0 
[12947/47536] DB1:I:12946 U:0 | DB2:I:12946 U:0 
[12948/47536] DB1:I:12947 U:0 | DB2:I:12947 U:0 
[12949/47536] DB1:I:12948 U:0 | DB2:I:12948 U:0 
[12950/47536] DB1:I:12949 U:0 | DB2:I:12949 U:0 
[12951/47536] DB1:I:12950 U:0 | DB2:I:12950 U:0 
[12952/47536] DB1:I:12951 U:0 | DB2:I:12951 U:0 
[12953/47536] DB1:I:12952 U:0 | DB2:I:12952 U:0 
[12954/47536] DB1:I:12953 U:0 | DB2:I:12953 U:0 
[12955/47536] DB1:I:12954 U:0 | DB2:I:12954 U:0 
[12956/47536] DB1:I:12955 U:0 | DB2:I:12955 U:0 
[12957/47536] DB1:I:12956 U:0 | DB2:I:12956 U:0 
[12958/47536] DB1:I:12957 U:0 | DB2:I:12957 U:0 
[12959/47536] DB1:I:12958 U:0 | DB2:I:12958 U:0 
[12960/47536] DB1:I:12959 U:0 | DB2:I:12959 U:0 
[12961/47536] DB1:I:12960 U:0 | DB2:I:12960 U:0 
[12962/47536] DB1:I:12961 U:0 | DB2:I:12961 U:0 
[12963/47536] DB1:I:12962 U:0 | DB2:I:12962 U:0 
[12964/47536] DB1:I:12963 U:0 | DB2:I:12963 U:0 
[12965/47536] DB1:I:12964 U:0 | DB2:I:12964 U:0 
[12966/47536] DB1:I:12965 U:0 | DB2:I:12965 U:0 
[12967/47536] DB1:I:12966 U:0 | DB2:I:12966 U:0 
[12968/47536] DB1:I:12967 U:0 | DB2:I:12967 U:0 
[12969/47536] DB1:I:12968 U:0 | DB2:I:12968 U:0 
[12970/47536] DB1:I:12969 U:0 | DB2:I:12969 U:0 
[12971/47536] DB1:I:12970 U:0 | DB2:I:12970 U:0 
[12972/47536] DB1:I:12971 U:0 | DB2:I:12971 U:0 
[12973/47536] DB1:I:12972 U:0 | DB2:I:12972 U:0 
[12974/47536] DB1:I:12973 U:0 | DB2:I:12973 U:0 
[12975/47536] DB1:I:12974 U:0 | DB2:I:12974 U:0 
[12976/47536] DB1:I:12975 U:0 | DB2:I:12975 U:0 
[12977/47536] DB1:I:12976 U:0 | DB2:I:12976 U:0 
[12978/47536] DB1:I:12977 U:0 | DB2:I:12977 U:0 
[12979/47536] DB1:I:12978 U:0 | DB2:I:12978 U:0 
[12980/47536] DB1:I:12979 U:0 | DB2:I:12979 U:0 
[12981/47536] DB1:I:12980 U:0 | DB2:I:12980 U:0 
[12982/47536] DB1:I:12981 U:0 | DB2:I:12981 U:0 
[12983/47536] DB1:I:12982 U:0 | DB2:I:12982 U:0 
[12984/47536] DB1:I:12983 U:0 | DB2:I:12983 U:0 
[12985/47536] DB1:I:12984 U:0 | DB2:I:12984 U:0 
[12986/47536] DB1:I:12985 U:0 | DB2:I:12985 U:0 
[12987/47536] DB1:I:12986 U:0 | DB2:I:12986 U:0 
[12988/47536] DB1:I:12987 U:0 | DB2:I:12987 U:0 
[12989/47536] DB1:I:12988 U:0 | DB2:I:12988 U:0 
[12990/47536] DB1:I:12989 U:0 | DB2:I:12989 U:0 
[12991/47536] DB1:I:12990 U:0 | DB2:I:12990 U:0 
[12992/47536] DB1:I:12991 U:0 | DB2:I:12991 U:0 
[12993/47536] DB1:I:12992 U:0 | DB2:I:12992 U:0 
[12994/47536] DB1:I:12993 U:0 | DB2:I:12993 U:0 
[12995/47536] DB1:I:12994 U:0 | DB2:I:12994 U:0 
[12996/47536] DB1:I:12995 U:0 | DB2:I:12995 U:0 
[12997/47536] DB1:I:12996 U:0 | DB2:I:12996 U:0 
[12998/47536] DB1:I:12997 U:0 | DB2:I:12997 U:0 
[12999/47536] DB1:I:12998 U:0 | DB2:I:12998 U:0 
[13000/47536] DB1:I:12999 U:0 | DB2:I:12999 U:0 
[13001/47536] DB1:I:13000 U:0 | DB2:I:13000 U:0 
[13002/47536] DB1:I:13001 U:0 | DB2:I:13001 U:0 
[13003/47536] DB1:I:13002 U:0 | DB2:I:13002 U:0 
[13004/47536] DB1:I:13003 U:0 | DB2:I:13003 U:0 
[13005/47536] DB1:I:13004 U:0 | DB2:I:13004 U:0 
[13006/47536] DB1:I:13005 U:0 | DB2:I:13005 U:0 
[13007/47536] DB1:I:13006 U:0 | DB2:I:13006 U:0 
[13008/47536] DB1:I:13007 U:0 | DB2:I:13007 U:0 
[13009/47536] DB1:I:13008 U:0 | DB2:I:13008 U:0 
[13010/47536] DB1:I:13009 U:0 | DB2:I:13009 U:0 
[13011/47536] DB1:I:13010 U:0 | DB2:I:13010 U:0 
[13012/47536] DB1:I:13011 U:0 | DB2:I:13011 U:0 
[13013/47536] DB1:I:13012 U:0 | DB2:I:13012 U:0 
[13014/47536] DB1:I:13013 U:0 | DB2:I:13013 U:0 
[13015/47536] DB1:I:13014 U:0 | DB2:I:13014 U:0 
[13016/47536] DB1:I:13015 U:0 | DB2:I:13015 U:0 
[13017/47536] DB1:I:13016 U:0 | DB2:I:13016 U:0 
[13018/47536] DB1:I:13017 U:0 | DB2:I:13017 U:0 
[13019/47536] DB1:I:13018 U:0 | DB2:I:13018 U:0 
[13020/47536] DB1:I:13019 U:0 | DB2:I:13019 U:0 
[13021/47536] DB1:I:13020 U:0 | DB2:I:13020 U:0 
[13022/47536] DB1:I:13021 U:0 | DB2:I:13021 U:0 
[13023/47536] DB1:I:13022 U:0 | DB2:I:13022 U:0 
[13024/47536] DB1:I:13023 U:0 | DB2:I:13023 U:0 
[13025/47536] DB1:I:13024 U:0 | DB2:I:13024 U:0 
[13026/47536] DB1:I:13025 U:0 | DB2:I:13025 U:0 
[13027/47536] DB1:I:13026 U:0 | DB2:I:13026 U:0 
[13028/47536] DB1:I:13027 U:0 | DB2:I:13027 U:0 
[13029/47536] DB1:I:13028 U:0 | DB2:I:13028 U:0 
[13030/47536] DB1:I:13029 U:0 | DB2:I:13029 U:0 
[13031/47536] DB1:I:13030 U:0 | DB2:I:13030 U:0 
[13032/47536] DB1:I:13031 U:0 | DB2:I:13031 U:0 
[13033/47536] DB1:I:13032 U:0 | DB2:I:13032 U:0 
[13034/47536] DB1:I:13033 U:0 | DB2:I:13033 U:0 
[13035/47536] DB1:I:13034 U:0 | DB2:I:13034 U:0 
[13036/47536] DB1:I:13035 U:0 | DB2:I:13035 U:0 
[13037/47536] DB1:I:13036 U:0 | DB2:I:13036 U:0 
[13038/47536] DB1:I:13037 U:0 | DB2:I:13037 U:0 
[13039/47536] DB1:I:13038 U:0 | DB2:I:13038 U:0 
[13040/47536] DB1:I:13039 U:0 | DB2:I:13039 U:0 
[13041/47536] DB1:I:13040 U:0 | DB2:I:13040 U:0 
[13042/47536] DB1:I:13041 U:0 | DB2:I:13041 U:0 
[13043/47536] DB1:I:13042 U:0 | DB2:I:13042 U:0 
[13044/47536] DB1:I:13043 U:0 | DB2:I:13043 U:0 
[13045/47536] DB1:I:13044 U:0 | DB2:I:13044 U:0 
[13046/47536] DB1:I:13045 U:0 | DB2:I:13045 U:0 
[13047/47536] DB1:I:13046 U:0 | DB2:I:13046 U:0 
[13048/47536] DB1:I:13047 U:0 | DB2:I:13047 U:0 
[13049/47536] DB1:I:13048 U:0 | DB2:I:13048 U:0 
[13050/47536] DB1:I:13049 U:0 | DB2:I:13049 U:0 
[13051/47536] DB1:I:13050 U:0 | DB2:I:13050 U:0 
[13052/47536] DB1:I:13051 U:0 | DB2:I:13051 U:0 
[13053/47536] DB1:I:13052 U:0 | DB2:I:13052 U:0 
[13054/47536] DB1:I:13053 U:0 | DB2:I:13053 U:0 
[13055/47536] DB1:I:13054 U:0 | DB2:I:13054 U:0 
[13056/47536] DB1:I:13055 U:0 | DB2:I:13055 U:0 
[13057/47536] DB1:I:13056 U:0 | DB2:I:13056 U:0 
[13058/47536] DB1:I:13057 U:0 | DB2:I:13057 U:0 
[13059/47536] DB1:I:13058 U:0 | DB2:I:13058 U:0 
[13060/47536] DB1:I:13059 U:0 | DB2:I:13059 U:0 
[13061/47536] DB1:I:13060 U:0 | DB2:I:13060 U:0 
[13062/47536] DB1:I:13061 U:0 | DB2:I:13061 U:0 
[13063/47536] DB1:I:13062 U:0 | DB2:I:13062 U:0 
[13064/47536] DB1:I:13063 U:0 | DB2:I:13063 U:0 
[13065/47536] DB1:I:13064 U:0 | DB2:I:13064 U:0 
[13066/47536] DB1:I:13065 U:0 | DB2:I:13065 U:0 
[13067/47536] DB1:I:13066 U:0 | DB2:I:13066 U:0 
[13068/47536] DB1:I:13067 U:0 | DB2:I:13067 U:0 
[13069/47536] DB1:I:13068 U:0 | DB2:I:13068 U:0 
[13070/47536] DB1:I:13069 U:0 | DB2:I:13069 U:0 
[13071/47536] DB1:I:13070 U:0 | DB2:I:13070 U:0 
[13072/47536] DB1:I:13071 U:0 | DB2:I:13071 U:0 
[13073/47536] DB1:I:13072 U:0 | DB2:I:13072 U:0 
[13074/47536] DB1:I:13073 U:0 | DB2:I:13073 U:0 
[13075/47536] DB1:I:13074 U:0 | DB2:I:13074 U:0 
[13076/47536] DB1:I:13075 U:0 | DB2:I:13075 U:0 
[13077/47536] DB1:I:13076 U:0 | DB2:I:13076 U:0 
[13078/47536] DB1:I:13077 U:0 | DB2:I:13077 U:0 
[13079/47536] DB1:I:13078 U:0 | DB2:I:13078 U:0 
[13080/47536] DB1:I:13079 U:0 | DB2:I:13079 U:0 
[13081/47536] DB1:I:13080 U:0 | DB2:I:13080 U:0 
[13082/47536] DB1:I:13081 U:0 | DB2:I:13081 U:0 
[13083/47536] DB1:I:13082 U:0 | DB2:I:13082 U:0 
[13084/47536] DB1:I:13083 U:0 | DB2:I:13083 U:0 
[13085/47536] DB1:I:13084 U:0 | DB2:I:13084 U:0 
[13086/47536] DB1:I:13085 U:0 | DB2:I:13085 U:0 
[13087/47536] DB1:I:13086 U:0 | DB2:I:13086 U:0 
[13088/47536] DB1:I:13087 U:0 | DB2:I:13087 U:0 
[13089/47536] DB1:I:13088 U:0 | DB2:I:13088 U:0 
[13090/47536] DB1:I:13089 U:0 | DB2:I:13089 U:0 
[13091/47536] DB1:I:13090 U:0 | DB2:I:13090 U:0 
[13092/47536] DB1:I:13091 U:0 | DB2:I:13091 U:0 
[13093/47536] DB1:I:13092 U:0 | DB2:I:13092 U:0 
[13094/47536] DB1:I:13093 U:0 | DB2:I:13093 U:0 
[13095/47536] DB1:I:13094 U:0 | DB2:I:13094 U:0 
[13096/47536] DB1:I:13095 U:0 | DB2:I:13095 U:0 
[13097/47536] DB1:I:13096 U:0 | DB2:I:13096 U:0 
[13098/47536] DB1:I:13097 U:0 | DB2:I:13097 U:0 
[13099/47536] DB1:I:13098 U:0 | DB2:I:13098 U:0 
[13100/47536] DB1:I:13099 U:0 | DB2:I:13099 U:0 
[13101/47536] DB1:I:13100 U:0 | DB2:I:13100 U:0 
[13102/47536] DB1:I:13101 U:0 | DB2:I:13101 U:0 
[13103/47536] DB1:I:13102 U:0 | DB2:I:13102 U:0 
[13104/47536] DB1:I:13103 U:0 | DB2:I:13103 U:0 
[13105/47536] DB1:I:13104 U:0 | DB2:I:13104 U:0 
[13106/47536] DB1:I:13105 U:0 | DB2:I:13105 U:0 
[13107/47536] DB1:I:13106 U:0 | DB2:I:13106 U:0 
[13108/47536] DB1:I:13107 U:0 | DB2:I:13107 U:0 
[13109/47536] DB1:I:13108 U:0 | DB2:I:13108 U:0 
[13110/47536] DB1:I:13109 U:0 | DB2:I:13109 U:0 
[13111/47536] DB1:I:13110 U:0 | DB2:I:13110 U:0 
[13112/47536] DB1:I:13111 U:0 | DB2:I:13111 U:0 
[13113/47536] DB1:I:13112 U:0 | DB2:I:13112 U:0 
[13114/47536] DB1:I:13113 U:0 | DB2:I:13113 U:0 
[13115/47536] DB1:I:13114 U:0 | DB2:I:13114 U:0 
[13116/47536] DB1:I:13115 U:0 | DB2:I:13115 U:0 
[13117/47536] DB1:I:13116 U:0 | DB2:I:13116 U:0 
[13118/47536] DB1:I:13117 U:0 | DB2:I:13117 U:0 
[13119/47536] DB1:I:13118 U:0 | DB2:I:13118 U:0 
[13120/47536] DB1:I:13119 U:0 | DB2:I:13119 U:0 
[13121/47536] DB1:I:13120 U:0 | DB2:I:13120 U:0 
[13122/47536] DB1:I:13121 U:0 | DB2:I:13121 U:0 
[13123/47536] DB1:I:13122 U:0 | DB2:I:13122 U:0 
[13124/47536] DB1:I:13123 U:0 | DB2:I:13123 U:0 
[13125/47536] DB1:I:13124 U:0 | DB2:I:13124 U:0 
[13126/47536] DB1:I:13125 U:0 | DB2:I:13125 U:0 
[13127/47536] DB1:I:13126 U:0 | DB2:I:13126 U:0 
[13128/47536] DB1:I:13127 U:0 | DB2:I:13127 U:0 
[13129/47536] DB1:I:13128 U:0 | DB2:I:13128 U:0 
[13130/47536] DB1:I:13129 U:0 | DB2:I:13129 U:0 
[13131/47536] DB1:I:13130 U:0 | DB2:I:13130 U:0 
[13132/47536] DB1:I:13131 U:0 | DB2:I:13131 U:0 
[13133/47536] DB1:I:13132 U:0 | DB2:I:13132 U:0 
[13134/47536] DB1:I:13133 U:0 | DB2:I:13133 U:0 
[13135/47536] DB1:I:13134 U:0 | DB2:I:13134 U:0 
[13136/47536] DB1:I:13135 U:0 | DB2:I:13135 U:0 
[13137/47536] DB1:I:13136 U:0 | DB2:I:13136 U:0 
[13138/47536] DB1:I:13137 U:0 | DB2:I:13137 U:0 
[13139/47536] DB1:I:13138 U:0 | DB2:I:13138 U:0 
[13140/47536] DB1:I:13139 U:0 | DB2:I:13139 U:0 
[13141/47536] DB1:I:13140 U:0 | DB2:I:13140 U:0 
[13142/47536] DB1:I:13141 U:0 | DB2:I:13141 U:0 
[13143/47536] DB1:I:13142 U:0 | DB2:I:13142 U:0 
[13144/47536] DB1:I:13143 U:0 | DB2:I:13143 U:0 
[13145/47536] DB1:I:13144 U:0 | DB2:I:13144 U:0 
[13146/47536] DB1:I:13145 U:0 | DB2:I:13145 U:0 
[13147/47536] DB1:I:13146 U:0 | DB2:I:13146 U:0 
[13148/47536] DB1:I:13147 U:0 | DB2:I:13147 U:0 
[13149/47536] DB1:I:13148 U:0 | DB2:I:13148 U:0 
[13150/47536] DB1:I:13149 U:0 | DB2:I:13149 U:0 
[13151/47536] DB1:I:13150 U:0 | DB2:I:13150 U:0 
[13152/47536] DB1:I:13151 U:0 | DB2:I:13151 U:0 
[13153/47536] DB1:I:13152 U:0 | DB2:I:13152 U:0 
[13154/47536] DB1:I:13153 U:0 | DB2:I:13153 U:0 
[13155/47536] DB1:I:13154 U:0 | DB2:I:13154 U:0 
[13156/47536] DB1:I:13155 U:0 | DB2:I:13155 U:0 
[13157/47536] DB1:I:13156 U:0 | DB2:I:13156 U:0 
[13158/47536] DB1:I:13157 U:0 | DB2:I:13157 U:0 
[13159/47536] DB1:I:13158 U:0 | DB2:I:13158 U:0 
[13160/47536] DB1:I:13159 U:0 | DB2:I:13159 U:0 
[13161/47536] DB1:I:13160 U:0 | DB2:I:13160 U:0 
[13162/47536] DB1:I:13161 U:0 | DB2:I:13161 U:0 
[13163/47536] DB1:I:13162 U:0 | DB2:I:13162 U:0 
[13164/47536] DB1:I:13163 U:0 | DB2:I:13163 U:0 
[13165/47536] DB1:I:13164 U:0 | DB2:I:13164 U:0 
[13166/47536] DB1:I:13165 U:0 | DB2:I:13165 U:0 
[13167/47536] DB1:I:13166 U:0 | DB2:I:13166 U:0 
[13168/47536] DB1:I:13167 U:0 | DB2:I:13167 U:0 
[13169/47536] DB1:I:13168 U:0 | DB2:I:13168 U:0 
[13170/47536] DB1:I:13169 U:0 | DB2:I:13169 U:0 
[13171/47536] DB1:I:13170 U:0 | DB2:I:13170 U:0 
[13172/47536] DB1:I:13171 U:0 | DB2:I:13171 U:0 
[13173/47536] DB1:I:13172 U:0 | DB2:I:13172 U:0 
[13174/47536] DB1:I:13173 U:0 | DB2:I:13173 U:0 
[13175/47536] DB1:I:13174 U:0 | DB2:I:13174 U:0 
[13176/47536] DB1:I:13175 U:0 | DB2:I:13175 U:0 
[13177/47536] DB1:I:13176 U:0 | DB2:I:13176 U:0 
[13178/47536] DB1:I:13177 U:0 | DB2:I:13177 U:0 
[13179/47536] DB1:I:13178 U:0 | DB2:I:13178 U:0 
[13180/47536] DB1:I:13179 U:0 | DB2:I:13179 U:0 
[13181/47536] DB1:I:13180 U:0 | DB2:I:13180 U:0 
[13182/47536] DB1:I:13181 U:0 | DB2:I:13181 U:0 
[13183/47536] DB1:I:13182 U:0 | DB2:I:13182 U:0 
[13184/47536] DB1:I:13183 U:0 | DB2:I:13183 U:0 
[13185/47536] DB1:I:13184 U:0 | DB2:I:13184 U:0 
[13186/47536] DB1:I:13185 U:0 | DB2:I:13185 U:0 
[13187/47536] DB1:I:13186 U:0 | DB2:I:13186 U:0 
[13188/47536] DB1:I:13187 U:0 | DB2:I:13187 U:0 
[13189/47536] DB1:I:13188 U:0 | DB2:I:13188 U:0 
[13190/47536] DB1:I:13189 U:0 | DB2:I:13189 U:0 
[13191/47536] DB1:I:13190 U:0 | DB2:I:13190 U:0 
[13192/47536] DB1:I:13191 U:0 | DB2:I:13191 U:0 
[13193/47536] DB1:I:13192 U:0 | DB2:I:13192 U:0 
[13194/47536] DB1:I:13193 U:0 | DB2:I:13193 U:0 
[13195/47536] DB1:I:13194 U:0 | DB2:I:13194 U:0 
[13196/47536] DB1:I:13195 U:0 | DB2:I:13195 U:0 
[13197/47536] DB1:I:13196 U:0 | DB2:I:13196 U:0 
[13198/47536] DB1:I:13197 U:0 | DB2:I:13197 U:0 
[13199/47536] DB1:I:13198 U:0 | DB2:I:13198 U:0 
[13200/47536] DB1:I:13199 U:0 | DB2:I:13199 U:0 
[13201/47536] DB1:I:13200 U:0 | DB2:I:13200 U:0 
[13202/47536] DB1:I:13201 U:0 | DB2:I:13201 U:0 
[13203/47536] DB1:I:13202 U:0 | DB2:I:13202 U:0 
[13204/47536] DB1:I:13203 U:0 | DB2:I:13203 U:0 
[13205/47536] DB1:I:13204 U:0 | DB2:I:13204 U:0 
[13206/47536] DB1:I:13205 U:0 | DB2:I:13205 U:0 
[13207/47536] DB1:I:13206 U:0 | DB2:I:13206 U:0 
[13208/47536] DB1:I:13207 U:0 | DB2:I:13207 U:0 
[13209/47536] DB1:I:13208 U:0 | DB2:I:13208 U:0 
[13210/47536] DB1:I:13209 U:0 | DB2:I:13209 U:0 
[13211/47536] DB1:I:13210 U:0 | DB2:I:13210 U:0 
[13212/47536] DB1:I:13211 U:0 | DB2:I:13211 U:0 
[13213/47536] DB1:I:13212 U:0 | DB2:I:13212 U:0 
[13214/47536] DB1:I:13213 U:0 | DB2:I:13213 U:0 
[13215/47536] DB1:I:13214 U:0 | DB2:I:13214 U:0 
[13216/47536] DB1:I:13215 U:0 | DB2:I:13215 U:0 
[13217/47536] DB1:I:13216 U:0 | DB2:I:13216 U:0 
[13218/47536] DB1:I:13217 U:0 | DB2:I:13217 U:0 
[13219/47536] DB1:I:13218 U:0 | DB2:I:13218 U:0 
[13220/47536] DB1:I:13219 U:0 | DB2:I:13219 U:0 
[13221/47536] DB1:I:13220 U:0 | DB2:I:13220 U:0 
[13222/47536] DB1:I:13221 U:0 | DB2:I:13221 U:0 
[13223/47536] DB1:I:13222 U:0 | DB2:I:13222 U:0 
[13224/47536] DB1:I:13223 U:0 | DB2:I:13223 U:0 
[13225/47536] DB1:I:13224 U:0 | DB2:I:13224 U:0 
[13226/47536] DB1:I:13225 U:0 | DB2:I:13225 U:0 
[13227/47536] DB1:I:13226 U:0 | DB2:I:13226 U:0 
[13228/47536] DB1:I:13227 U:0 | DB2:I:13227 U:0 
[13229/47536] DB1:I:13228 U:0 | DB2:I:13228 U:0 
[13230/47536] DB1:I:13229 U:0 | DB2:I:13229 U:0 
[13231/47536] DB1:I:13230 U:0 | DB2:I:13230 U:0 
[13232/47536] DB1:I:13231 U:0 | DB2:I:13231 U:0 
[13233/47536] DB1:I:13232 U:0 | DB2:I:13232 U:0 
[13234/47536] DB1:I:13233 U:0 | DB2:I:13233 U:0 
[13235/47536] DB1:I:13234 U:0 | DB2:I:13234 U:0 
[13236/47536] DB1:I:13235 U:0 | DB2:I:13235 U:0 
[13237/47536] DB1:I:13236 U:0 | DB2:I:13236 U:0 
[13238/47536] DB1:I:13237 U:0 | DB2:I:13237 U:0 
